measure,sex,age,risk,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Male,70 to 74,Occupational exposure to formaldehyde,2006,0.571489478,1.526912673,0.011281943
DALYs (Disability-Adjusted Life Years),Female,70 to 74,Tobacco,2006,5.967867181,8.869063398,3.600678384
DALYs (Disability-Adjusted Life Years),Female,70 to 74,Alcohol use,2006,6.300401094,9.35536571,3.720767735
DALYs (Disability-Adjusted Life Years),Female,70 to 74,Occupational exposure to formaldehyde,2006,0.225336533,0.594378347,0.008064406
DALYs (Disability-Adjusted Life Years),Both,70 to 74,Tobacco,2006,40.27610476,51.05774461,29.56716048
DALYs (Disability-Adjusted Life Years),Both,70 to 74,Alcohol use,2006,34.88933103,44.22062585,25.50720537
DALYs (Disability-Adjusted Life Years),Both,70 to 74,Occupational exposure to formaldehyde,2006,0.390982489,0.863408983,0.091155329
DALYs (Disability-Adjusted Life Years),Male,75 to 79,Tobacco,2006,60.98227215,76.77334695,44.73353419
DALYs (Disability-Adjusted Life Years),Male,75 to 79,Alcohol use,2006,46.3043492,58.6925516,33.41689707
DALYs (Disability-Adjusted Life Years),Male,75 to 79,Occupational exposure to formaldehyde,2006,0.189141058,0.511860087,0.003159133
DALYs (Disability-Adjusted Life Years),Female,75 to 79,Tobacco,2006,4.97006029,7.207645449,3.105754389
DALYs (Disability-Adjusted Life Years),Female,75 to 79,Alcohol use,2006,5.341173686,8.263690743,3.103730794
DALYs (Disability-Adjusted Life Years),Female,75 to 79,Occupational exposure to formaldehyde,2006,0.089018841,0.230171809,0.002266692
DALYs (Disability-Adjusted Life Years),Both,75 to 79,Tobacco,2006,30.92047595,39.07364211,22.78744046
DALYs (Disability-Adjusted Life Years),Both,75 to 79,Alcohol use,2006,24.31938212,31.17794509,17.42659896
DALYs (Disability-Adjusted Life Years),Both,75 to 79,Occupational exposure to formaldehyde,2006,0.135405389,0.285756157,0.031868772
DALYs (Disability-Adjusted Life Years),Male,<1 year,Tobacco,2006,0,0,0
DALYs (Disability-Adjusted Life Years),Male,<1 year,Alcohol use,2006,0,0,0
DALYs (Disability-Adjusted Life Years),Male,<1 year,Occupational exposure to formaldehyde,2006,0,0,0
DALYs (Disability-Adjusted Life Years),Female,<1 year,Tobacco,2006,0,0,0
DALYs (Disability-Adjusted Life Years),Female,<1 year,Alcohol use,2006,0,0,0
DALYs (Disability-Adjusted Life Years),Female,<1 year,Occupational exposure to formaldehyde,2006,0,0,0
DALYs (Disability-Adjusted Life Years),Both,<1 year,Tobacco,2006,0,0,0
DALYs (Disability-Adjusted Life Years),Both,<1 year,Alcohol use,2006,0,0,0
DALYs (Disability-Adjusted Life Years),Both,<1 year,Occupational exposure to formaldehyde,2006,0,0,0
DALYs (Disability-Adjusted Life Years),Male,80 to 84,Tobacco,2006,50.1718072,62.04088314,37.72743046
DALYs (Disability-Adjusted Life Years),Male,80 to 84,Alcohol use,2006,33.53352191,43.17962944,23.09605868
DALYs (Disability-Adjusted Life Years),Male,80 to 84,Occupational exposure to formaldehyde,2006,0,0,0
DALYs (Disability-Adjusted Life Years),Female,80 to 84,Tobacco,2006,4.920007437,7.163519998,3.129741024
DALYs (Disability-Adjusted Life Years),Female,80 to 84,Alcohol use,2006,5.083924281,7.598090503,3.036013694
DALYs (Disability-Adjusted Life Years),Female,80 to 84,Occupational exposure to formaldehyde,2006,0,0,0
DALYs (Disability-Adjusted Life Years),Both,80 to 84,Tobacco,2006,24.10322961,30.19269621,18.05927035
DALYs (Disability-Adjusted Life Years),Both,80 to 84,Alcohol use,2006,17.14432751,22.15844486,11.56476311
DALYs (Disability-Adjusted Life Years),Both,80 to 84,Occupational exposure to formaldehyde,2006,0,0,0
DALYs (Disability-Adjusted Life Years),Male,85 to 89,Tobacco,2006,41.06634979,51.29466237,30.32214158
DALYs (Disability-Adjusted Life Years),Male,85 to 89,Alcohol use,2006,28.31628987,36.25357807,19.50835658
DALYs (Disability-Adjusted Life Years),Male,85 to 89,Occupational exposure to formaldehyde,2006,0,0,0
DALYs (Disability-Adjusted Life Years),Female,85 to 89,Tobacco,2006,3.237723352,4.767628204,1.975303312
DALYs (Disability-Adjusted Life Years),Female,85 to 89,Alcohol use,2006,4.638053038,6.848760825,2.79688356
DALYs (Disability-Adjusted Life Years),Female,85 to 89,Occupational exposure to formaldehyde,2006,0,0,0
DALYs (Disability-Adjusted Life Years),Both,85 to 89,Tobacco,2006,16.97571079,21.38279716,12.50307028
DALYs (Disability-Adjusted Life Years),Both,85 to 89,Alcohol use,2006,13.23713133,17.24007407,9.040135955
DALYs (Disability-Adjusted Life Years),Both,85 to 89,Occupational exposure to formaldehyde,2006,0,0,0
DALYs (Disability-Adjusted Life Years),Male,90 to 94,Tobacco,2006,25.71500819,32.56196278,18.73773804
DALYs (Disability-Adjusted Life Years),Male,90 to 94,Alcohol use,2006,19.16941255,24.44222141,13.2668082
DALYs (Disability-Adjusted Life Years),Male,90 to 94,Occupational exposure to formaldehyde,2006,0,0,0
DALYs (Disability-Adjusted Life Years),Female,90 to 94,Tobacco,2006,2.860979479,4.199032044,1.748604794
DALYs (Disability-Adjusted Life Years),Female,90 to 94,Alcohol use,2006,4.105807041,6.073675681,2.449051823
DALYs (Disability-Adjusted Life Years),Female,90 to 94,Occupational exposure to formaldehyde,2006,0,0,0
DALYs (Disability-Adjusted Life Years),Both,90 to 94,Tobacco,2006,9.569971944,12.33152591,6.907119911
DALYs (Disability-Adjusted Life Years),Both,90 to 94,Alcohol use,2006,8.527855211,11.23966636,5.735839899
DALYs (Disability-Adjusted Life Years),Both,90 to 94,Occupational exposure to formaldehyde,2006,0,0,0
DALYs (Disability-Adjusted Life Years),Male,95 plus,Tobacco,2006,22.17856766,28.87022579,15.46230802
DALYs (Disability-Adjusted Life Years),Male,95 plus,Alcohol use,2006,15.55902116,20.20596615,10.6625688
DALYs (Disability-Adjusted Life Years),Male,95 plus,Occupational exposure to formaldehyde,2006,0,0,0
DALYs (Disability-Adjusted Life Years),Female,95 plus,Tobacco,2006,2.327755709,3.467825946,1.427552189
DALYs (Disability-Adjusted Life Years),Female,95 plus,Alcohol use,2006,3.663094033,5.374770696,2.156127133
DALYs (Disability-Adjusted Life Years),Female,95 plus,Occupational exposure to formaldehyde,2006,0,0,0
DALYs (Disability-Adjusted Life Years),Both,95 plus,Tobacco,2006,7.398606591,9.823373299,5.090817589
DALYs (Disability-Adjusted Life Years),Both,95 plus,Alcohol use,2006,6.701885229,8.944474621,4.318915343
DALYs (Disability-Adjusted Life Years),Both,95 plus,Occupational exposure to formaldehyde,2006,0,0,0
DALYs (Disability-Adjusted Life Years),Male,15 to 19,Alcohol use,2012,1.084205611,1.54739164,0.696172755
DALYs (Disability-Adjusted Life Years),Male,15 to 19,Occupational exposure to formaldehyde,2012,0.035773746,0.094303751,0.000741076
DALYs (Disability-Adjusted Life Years),Female,15 to 19,Alcohol use,2012,0.11367828,0.167624197,0.065792096
DALYs (Disability-Adjusted Life Years),Female,15 to 19,Occupational exposure to formaldehyde,2012,0.015061179,0.038934397,0.000507614
DALYs (Disability-Adjusted Life Years),Both,15 to 19,Alcohol use,2012,0.616878124,0.871951826,0.396651253
DALYs (Disability-Adjusted Life Years),Both,15 to 19,Occupational exposure to formaldehyde,2012,0.025800248,0.059505847,0.005889385
DALYs (Disability-Adjusted Life Years),Male,20 to 24,Alcohol use,2012,3.286807546,4.263037912,2.391419715
DALYs (Disability-Adjusted Life Years),Male,20 to 24,Occupational exposure to formaldehyde,2012,0.108122071,0.273438727,0.00470106
DALYs (Disability-Adjusted Life Years),Female,20 to 24,Alcohol use,2012,0.324374715,0.485971479,0.187185771
DALYs (Disability-Adjusted Life Years),Female,20 to 24,Occupational exposure to formaldehyde,2012,0.047700182,0.119256425,0.001538676
DALYs (Disability-Adjusted Life Years),Both,20 to 24,Alcohol use,2012,1.833721196,2.393458253,1.311367028
DALYs (Disability-Adjusted Life Years),Both,20 to 24,Occupational exposure to formaldehyde,2012,0.078484869,0.172179579,0.018425358
DALYs (Disability-Adjusted Life Years),Male,25 to 29,Alcohol use,2012,5.969417658,7.692150851,4.404709109
DALYs (Disability-Adjusted Life Years),Male,25 to 29,Occupational exposure to formaldehyde,2012,0.496550836,1.235448718,0.009542104
DALYs (Disability-Adjusted Life Years),Female,25 to 29,Alcohol use,2012,0.500698382,0.759752468,0.305881675
DALYs (Disability-Adjusted Life Years),Female,25 to 29,Occupational exposure to formaldehyde,2012,0.236591661,0.610257393,0.009544081
DALYs (Disability-Adjusted Life Years),Both,25 to 29,Alcohol use,2012,3.275884009,4.253202325,2.428056292
DALYs (Disability-Adjusted Life Years),Both,25 to 29,Occupational exposure to formaldehyde,2012,0.368511939,0.757007624,0.080768187
DALYs (Disability-Adjusted Life Years),Male,30 to 34,Tobacco,2012,2.342246018,3.819873099,0.946576059
DALYs (Disability-Adjusted Life Years),Male,30 to 34,Alcohol use,2012,10.886717,13.41964263,8.225756869
DALYs (Disability-Adjusted Life Years),Male,30 to 34,Occupational exposure to formaldehyde,2012,0.618708898,1.593328811,-0.003594038
DALYs (Disability-Adjusted Life Years),Female,30 to 34,Tobacco,2012,0.081541443,0.145613209,0.028206267
DALYs (Disability-Adjusted Life Years),Female,30 to 34,Alcohol use,2012,0.906567536,1.387884454,0.557044594
DALYs (Disability-Adjusted Life Years),Female,30 to 34,Occupational exposure to formaldehyde,2012,0.270002328,0.6597795,0.018052598
DALYs (Disability-Adjusted Life Years),Both,30 to 34,Tobacco,2012,1.230270975,2.011341265,0.49569617
DALYs (Disability-Adjusted Life Years),Both,30 to 34,Alcohol use,2012,5.977770798,7.41428987,4.502040346
DALYs (Disability-Adjusted Life Years),Both,30 to 34,Occupational exposure to formaldehyde,2012,0.447190245,0.948645163,0.095368457
DALYs (Disability-Adjusted Life Years),Male,35 to 39,Tobacco,2012,8.713883847,13.20085332,4.172207197
DALYs (Disability-Adjusted Life Years),Male,35 to 39,Alcohol use,2012,21.03126225,25.81437593,16.40508903
DALYs (Disability-Adjusted Life Years),Male,35 to 39,Occupational exposure to formaldehyde,2012,1.189256785,2.878768146,0.038629506
DALYs (Disability-Adjusted Life Years),Female,35 to 39,Tobacco,2012,0.26265058,0.455456916,0.101931844
DALYs (Disability-Adjusted Life Years),Female,35 to 39,Alcohol use,2012,1.566480314,2.342554008,0.947166693
DALYs (Disability-Adjusted Life Years),Female,35 to 39,Occupational exposure to formaldehyde,2012,0.44131477,1.133416784,0.023475756
DALYs (Disability-Adjusted Life Years),Both,35 to 39,Tobacco,2012,4.571442692,6.940013664,2.177283343
DALYs (Disability-Adjusted Life Years),Both,35 to 39,Alcohol use,2012,11.49044007,14.20039793,8.914754824
DALYs (Disability-Adjusted Life Years),Both,35 to 39,Occupational exposure to formaldehyde,2012,0.822646884,1.768502949,0.192783594
DALYs (Disability-Adjusted Life Years),Male,40 to 44,Tobacco,2012,22.54753171,31.80313748,13.14991411
DALYs (Disability-Adjusted Life Years),Male,40 to 44,Alcohol use,2012,39.86680084,48.97893975,30.65821336
DALYs (Disability-Adjusted Life Years),Male,40 to 44,Occupational exposure to formaldehyde,2012,1.549920709,3.73949772,0.094977044
DALYs (Disability-Adjusted Life Years),Female,40 to 44,Tobacco,2012,0.611330452,1.073461613,0.256689384
DALYs (Disability-Adjusted Life Years),Female,40 to 44,Alcohol use,2012,3.109950166,4.605440355,1.888926282
DALYs (Disability-Adjusted Life Years),Female,40 to 44,Occupational exposure to formaldehyde,2012,0.49983925,1.345071866,0.017140143
DALYs (Disability-Adjusted Life Years),Both,40 to 44,Tobacco,2012,11.83727855,16.79618563,6.841244537
DALYs (Disability-Adjusted Life Years),Both,40 to 44,Alcohol use,2012,21.92043121,26.93967435,16.7149844
DALYs (Disability-Adjusted Life Years),Both,40 to 44,Occupational exposure to formaldehyde,2012,1.037223085,2.219710104,0.228212776
DALYs (Disability-Adjusted Life Years),Male,45 to 49,Tobacco,2012,42.83179147,57.82848438,27.87927796
DALYs (Disability-Adjusted Life Years),Male,45 to 49,Alcohol use,2012,62.58620548,77.37955175,47.94643617
DALYs (Disability-Adjusted Life Years),Male,45 to 49,Occupational exposure to formaldehyde,2012,2.191115745,5.808426222,0.104483313
DALYs (Disability-Adjusted Life Years),Female,45 to 49,Tobacco,2012,1.027059251,1.711707498,0.477250477
DALYs (Disability-Adjusted Life Years),Female,45 to 49,Alcohol use,2012,3.868731213,5.817410528,2.36073843
DALYs (Disability-Adjusted Life Years),Female,45 to 49,Occupational exposure to formaldehyde,2012,0.60409936,1.554918089,0.017297036
DALYs (Disability-Adjusted Life Years),Both,45 to 49,Tobacco,2012,22.29644701,30.14270611,14.40659373
DALYs (Disability-Adjusted Life Years),Both,45 to 49,Alcohol use,2012,33.74297421,41.94570789,25.8062548
DALYs (Disability-Adjusted Life Years),Both,45 to 49,Occupational exposure to formaldehyde,2012,1.411540649,3.196093616,0.262122712
DALYs (Disability-Adjusted Life Years),Male,50 to 54,Tobacco,2012,53.49732666,70.66374606,37.13820192
DALYs (Disability-Adjusted Life Years),Male,50 to 54,Alcohol use,2012,68.73417051,84.11402598,53.82524239
DALYs (Disability-Adjusted Life Years),Male,50 to 54,Occupational exposure to formaldehyde,2012,1.161891105,3.028540503,0.042570753
DALYs (Disability-Adjusted Life Years),Female,50 to 54,Tobacco,2012,1.694321441,2.695068302,0.814330693
DALYs (Disability-Adjusted Life Years),Female,50 to 54,Alcohol use,2012,4.817548883,6.870139075,2.983920146
DALYs (Disability-Adjusted Life Years),Female,50 to 54,Occupational exposure to formaldehyde,2012,0.318944621,0.866047721,0.009101725
DALYs (Disability-Adjusted Life Years),Both,50 to 54,Tobacco,2012,28.03037168,37.1312589,19.39564736
DALYs (Disability-Adjusted Life Years),Both,50 to 54,Alcohol use,2012,37.31202195,45.99632748,29.19122848
DALYs (Disability-Adjusted Life Years),Both,50 to 54,Occupational exposure to formaldehyde,2012,0.747488889,1.703324305,0.130648564
DALYs (Disability-Adjusted Life Years),Male,55 to 59,Tobacco,2012,69.62255519,90.68578861,50.25545198
DALYs (Disability-Adjusted Life Years),Male,55 to 59,Alcohol use,2012,82.35036536,102.2365028,63.7043171
DALYs (Disability-Adjusted Life Years),Male,55 to 59,Occupational exposure to formaldehyde,2012,1.195626388,3.084806779,0.099712104
DALYs (Disability-Adjusted Life Years),Female,55 to 59,Tobacco,2012,2.278110337,3.482069896,1.235875579
DALYs (Disability-Adjusted Life Years),Female,55 to 59,Alcohol use,2012,5.468963648,8.235817098,3.248743467
DALYs (Disability-Adjusted Life Years),Female,55 to 59,Occupational exposure to formaldehyde,2012,0.318431999,0.854656296,0.0055384
DALYs (Disability-Adjusted Life Years),Both,55 to 59,Tobacco,2012,36.15231063,47.11860325,25.87398353
DALYs (Disability-Adjusted Life Years),Both,55 to 59,Alcohol use,2012,44.14024538,55.10851016,33.97095217
DALYs (Disability-Adjusted Life Years),Both,55 to 59,Occupational exposure to formaldehyde,2012,0.759660054,1.719521592,0.154144701
DALYs (Disability-Adjusted Life Years),Male,60 to 64,Tobacco,2012,75.99549738,97.34012501,55.61532861
DALYs (Disability-Adjusted Life Years),Male,60 to 64,Alcohol use,2012,83.67910077,102.5053218,64.35256593
DALYs (Disability-Adjusted Life Years),Male,60 to 64,Occupational exposure to formaldehyde,2012,0.994953427,2.606170853,0.01841549
DALYs (Disability-Adjusted Life Years),Female,60 to 64,Tobacco,2012,3.300397038,5.037928945,1.958168185
DALYs (Disability-Adjusted Life Years),Female,60 to 64,Alcohol use,2012,6.140380196,9.267523057,3.702929612
DALYs (Disability-Adjusted Life Years),Female,60 to 64,Occupational exposure to formaldehyde,2012,0.280488362,0.684750143,0.016014181
DALYs (Disability-Adjusted Life Years),Both,60 to 64,Tobacco,2012,39.48724098,50.36451174,28.72991565
DALYs (Disability-Adjusted Life Years),Both,60 to 64,Alcohol use,2012,44.73832652,55.45961507,34.0835625
DALYs (Disability-Adjusted Life Years),Both,60 to 64,Occupational exposure to formaldehyde,2012,0.636141435,1.4735538,0.124838199
DALYs (Disability-Adjusted Life Years),Male,65 to 69,Tobacco,2012,73.00794501,93.83301806,52.92015045
DALYs (Disability-Adjusted Life Years),Male,65 to 69,Alcohol use,2012,74.51236097,92.40125401,56.84831075
DALYs (Disability-Adjusted Life Years),Male,65 to 69,Occupational exposure to formaldehyde,2012,0.539209973,1.437954046,0.024953134
DALYs (Disability-Adjusted Life Years),Female,65 to 69,Tobacco,2012,3.799588353,5.622115171,2.270013796
DALYs (Disability-Adjusted Life Years),Female,65 to 69,Alcohol use,2012,5.166123502,7.696566321,3.120869923
DALYs (Disability-Adjusted Life Years),Female,65 to 69,Occupational exposure to formaldehyde,2012,0.134999998,0.345021807,0.004318486
DALYs (Disability-Adjusted Life Years),Both,65 to 69,Tobacco,2012,37.95163155,49.0362906,27.4696891
DALYs (Disability-Adjusted Life Years),Both,65 to 69,Alcohol use,2012,39.38620634,49.02437005,29.88907897
DALYs (Disability-Adjusted Life Years),Both,65 to 69,Occupational exposure to formaldehyde,2012,0.3344643,0.766489171,0.061775668
DALYs (Disability-Adjusted Life Years),Male,70 to 74,Tobacco,2012,68.62788438,87.32993285,49.94213116
DALYs (Disability-Adjusted Life Years),Male,70 to 74,Alcohol use,2012,65.08830555,80.54188808,49.08663303
DALYs (Disability-Adjusted Life Years),Male,70 to 74,Occupational exposure to formaldehyde,2012,0.525744777,1.39843387,0.00992986
DALYs (Disability-Adjusted Life Years),Female,70 to 74,Tobacco,2012,4.664181359,6.77261568,2.793825502
DALYs (Disability-Adjusted Life Years),Female,70 to 74,Alcohol use,2012,5.542316551,8.289671089,3.342265846
DALYs (Disability-Adjusted Life Years),Female,70 to 74,Occupational exposure to formaldehyde,2012,0.185978007,0.495471004,0.006682403
DALYs (Disability-Adjusted Life Years),Both,70 to 74,Tobacco,2012,35.35007172,45.00224082,25.60959451
DALYs (Disability-Adjusted Life Years),Both,70 to 74,Alcohol use,2012,34.10885669,42.38004421,25.72920232
DALYs (Disability-Adjusted Life Years),Both,70 to 74,Occupational exposure to formaldehyde,2012,0.348977417,0.777100841,0.077434771
DALYs (Disability-Adjusted Life Years),Male,75 to 79,Tobacco,2012,57.4089549,73.3775327,41.47184921
DALYs (Disability-Adjusted Life Years),Male,75 to 79,Alcohol use,2012,50.37808605,63.48925261,37.56860435
DALYs (Disability-Adjusted Life Years),Male,75 to 79,Occupational exposure to formaldehyde,2012,0.218851681,0.597253007,0.003795747
DALYs (Disability-Adjusted Life Years),Female,75 to 79,Tobacco,2012,3.931633676,5.660526714,2.392422804
DALYs (Disability-Adjusted Life Years),Female,75 to 79,Alcohol use,2012,4.588353849,6.996131491,2.652943415
DALYs (Disability-Adjusted Life Years),Female,75 to 79,Occupational exposure to formaldehyde,2012,0.086107216,0.225404666,0.002053765
DALYs (Disability-Adjusted Life Years),Both,75 to 79,Tobacco,2012,28.45408632,36.32163279,20.46645312
DALYs (Disability-Adjusted Life Years),Both,75 to 79,Alcohol use,2012,25.58560117,32.48317682,18.8759744
DALYs (Disability-Adjusted Life Years),Both,75 to 79,Occupational exposure to formaldehyde,2012,0.14697825,0.317838668,0.032591925
DALYs (Disability-Adjusted Life Years),Male,<1 year,Tobacco,2012,0,0,0
DALYs (Disability-Adjusted Life Years),Male,<1 year,Alcohol use,2012,0,0,0
DALYs (Disability-Adjusted Life Years),Male,<1 year,Occupational exposure to formaldehyde,2012,0,0,0
DALYs (Disability-Adjusted Life Years),Female,<1 year,Tobacco,2012,0,0,0
DALYs (Disability-Adjusted Life Years),Female,<1 year,Alcohol use,2012,0,0,0
DALYs (Disability-Adjusted Life Years),Female,<1 year,Occupational exposure to formaldehyde,2012,0,0,0
DALYs (Disability-Adjusted Life Years),Both,<1 year,Tobacco,2012,0,0,0
DALYs (Disability-Adjusted Life Years),Both,<1 year,Alcohol use,2012,0,0,0
DALYs (Disability-Adjusted Life Years),Both,<1 year,Occupational exposure to formaldehyde,2012,0,0,0
DALYs (Disability-Adjusted Life Years),Male,80 to 84,Tobacco,2012,46.00134047,57.87565005,33.21572829
DALYs (Disability-Adjusted Life Years),Male,80 to 84,Alcohol use,2012,35.8833572,45.6504497,25.68995021
DALYs (Disability-Adjusted Life Years),Male,80 to 84,Occupational exposure to formaldehyde,2012,0,0,0
DALYs (Disability-Adjusted Life Years),Female,80 to 84,Tobacco,2012,3.918861148,5.700280305,2.396055246
DALYs (Disability-Adjusted Life Years),Female,80 to 84,Alcohol use,2012,4.254848671,6.450564539,2.489210884
DALYs (Disability-Adjusted Life Years),Female,80 to 84,Occupational exposure to formaldehyde,2012,0,0,0
DALYs (Disability-Adjusted Life Years),Both,80 to 84,Tobacco,2012,22.13323002,28.1325356,15.9767261
DALYs (Disability-Adjusted Life Years),Both,80 to 84,Alcohol use,2012,17.94447273,23.03696822,12.70332477
DALYs (Disability-Adjusted Life Years),Both,80 to 84,Occupational exposure to formaldehyde,2012,0,0,0
DALYs (Disability-Adjusted Life Years),Male,85 to 89,Tobacco,2012,41.70753033,52.27005168,30.67722856
DALYs (Disability-Adjusted Life Years),Male,85 to 89,Alcohol use,2012,33.21837977,42.05311074,23.72877261
DALYs (Disability-Adjusted Life Years),Male,85 to 89,Occupational exposure to formaldehyde,2012,0,0,0
DALYs (Disability-Adjusted Life Years),Female,85 to 89,Tobacco,2012,2.88568482,4.284489751,1.739468662
DALYs (Disability-Adjusted Life Years),Female,85 to 89,Alcohol use,2012,4.027401858,6.028854403,2.381118665
DALYs (Disability-Adjusted Life Years),Female,85 to 89,Occupational exposure to formaldehyde,2012,0,0,0
DALYs (Disability-Adjusted Life Years),Both,85 to 89,Tobacco,2012,17.35971951,22.03796523,12.70294359
DALYs (Disability-Adjusted Life Years),Both,85 to 89,Alcohol use,2012,14.91073884,19.26431225,10.42837774
DALYs (Disability-Adjusted Life Years),Both,85 to 89,Occupational exposure to formaldehyde,2012,0,0,0
DALYs (Disability-Adjusted Life Years),Male,90 to 94,Tobacco,2012,25.47909904,32.93432439,18.11277897
DALYs (Disability-Adjusted Life Years),Male,90 to 94,Alcohol use,2012,21.25855986,27.30543852,14.95152477
DALYs (Disability-Adjusted Life Years),Male,90 to 94,Occupational exposure to formaldehyde,2012,0,0,0
DALYs (Disability-Adjusted Life Years),Female,90 to 94,Tobacco,2012,2.62267293,3.830022698,1.530439477
DALYs (Disability-Adjusted Life Years),Female,90 to 94,Alcohol use,2012,3.873938213,5.736979007,2.234299242
DALYs (Disability-Adjusted Life Years),Female,90 to 94,Occupational exposure to formaldehyde,2012,0,0,0
DALYs (Disability-Adjusted Life Years),Both,90 to 94,Tobacco,2012,9.06651077,11.83530465,6.403409644
DALYs (Disability-Adjusted Life Years),Both,90 to 94,Alcohol use,2012,8.775128027,11.58653263,5.985424244
DALYs (Disability-Adjusted Life Years),Both,90 to 94,Occupational exposure to formaldehyde,2012,0,0,0
DALYs (Disability-Adjusted Life Years),Male,95 plus,Tobacco,2012,21.84458515,28.82707956,15.29043642
DALYs (Disability-Adjusted Life Years),Male,95 plus,Alcohol use,2012,17.37214432,22.75965985,11.73418578
DALYs (Disability-Adjusted Life Years),Male,95 plus,Occupational exposure to formaldehyde,2012,0,0,0
DALYs (Disability-Adjusted Life Years),Female,95 plus,Tobacco,2012,2.10186572,3.123600496,1.243853502
DALYs (Disability-Adjusted Life Years),Female,95 plus,Alcohol use,2012,3.597335467,5.234444294,2.081308831
DALYs (Disability-Adjusted Life Years),Female,95 plus,Occupational exposure to formaldehyde,2012,0,0,0
DALYs (Disability-Adjusted Life Years),Both,95 plus,Tobacco,2012,6.967048772,9.36853057,4.729030943
DALYs (Disability-Adjusted Life Years),Both,95 plus,Alcohol use,2012,6.991850941,9.432672685,4.547588702
DALYs (Disability-Adjusted Life Years),Both,95 plus,Occupational exposure to formaldehyde,2012,0,0,0
DALYs (Disability-Adjusted Life Years),Male,15 to 19,Alcohol use,2013,1.081715898,1.542446168,0.701650329
DALYs (Disability-Adjusted Life Years),Male,15 to 19,Occupational exposure to formaldehyde,2013,0.035583861,0.092983985,0.000783132
DALYs (Disability-Adjusted Life Years),Female,15 to 19,Alcohol use,2013,0.112331605,0.165657333,0.065154547
DALYs (Disability-Adjusted Life Years),Female,15 to 19,Occupational exposure to formaldehyde,2013,0.014525627,0.037712867,0.000481653
DALYs (Disability-Adjusted Life Years),Both,15 to 19,Alcohol use,2013,0.615026625,0.8690921,0.397654733
DALYs (Disability-Adjusted Life Years),Both,15 to 19,Occupational exposure to formaldehyde,2013,0.025445826,0.057526929,0.005614032
DALYs (Disability-Adjusted Life Years),Male,20 to 24,Alcohol use,2013,3.334649532,4.359116405,2.441076853
DALYs (Disability-Adjusted Life Years),Male,20 to 24,Occupational exposure to formaldehyde,2013,0.108363996,0.278907705,0.004885194
DALYs (Disability-Adjusted Life Years),Female,20 to 24,Alcohol use,2013,0.322561986,0.484369812,0.186509749
DALYs (Disability-Adjusted Life Years),Female,20 to 24,Occupational exposure to formaldehyde,2013,0.046295259,0.117024407,0.001515951
DALYs (Disability-Adjusted Life Years),Both,20 to 24,Alcohol use,2013,1.858864037,2.421228392,1.332783531
DALYs (Disability-Adjusted Life Years),Both,20 to 24,Occupational exposure to formaldehyde,2013,0.077953146,0.171992116,0.018640515
DALYs (Disability-Adjusted Life Years),Male,25 to 29,Alcohol use,2013,6.039695884,7.712511911,4.600774465
DALYs (Disability-Adjusted Life Years),Male,25 to 29,Occupational exposure to formaldehyde,2013,0.49519559,1.223260061,0.009411323
DALYs (Disability-Adjusted Life Years),Female,25 to 29,Alcohol use,2013,0.495933221,0.744072863,0.305743777
DALYs (Disability-Adjusted Life Years),Female,25 to 29,Occupational exposure to formaldehyde,2013,0.229542772,0.593736244,0.009403001
DALYs (Disability-Adjusted Life Years),Both,25 to 29,Alcohol use,2013,3.310737253,4.268827748,2.519907046
DALYs (Disability-Adjusted Life Years),Both,25 to 29,Occupational exposure to formaldehyde,2013,0.364426003,0.752011747,0.078748394
DALYs (Disability-Adjusted Life Years),Male,30 to 34,Tobacco,2013,2.318462409,3.83068005,0.934278194
DALYs (Disability-Adjusted Life Years),Male,30 to 34,Alcohol use,2013,11.05403245,13.7117617,8.602093026
DALYs (Disability-Adjusted Life Years),Male,30 to 34,Occupational exposure to formaldehyde,2013,0.630248004,1.634751841,-0.003634658
DALYs (Disability-Adjusted Life Years),Female,30 to 34,Tobacco,2013,0.07915831,0.142612804,0.026709724
DALYs (Disability-Adjusted Life Years),Female,30 to 34,Alcohol use,2013,0.894366159,1.365461562,0.549274864
DALYs (Disability-Adjusted Life Years),Female,30 to 34,Occupational exposure to formaldehyde,2013,0.265821906,0.649510299,0.018628972
DALYs (Disability-Adjusted Life Years),Both,30 to 34,Tobacco,2013,1.217684833,2.010739437,0.490264769
DALYs (Disability-Adjusted Life Years),Both,30 to 34,Alcohol use,2013,6.059832316,7.627109224,4.63996573
DALYs (Disability-Adjusted Life Years),Both,30 to 34,Occupational exposure to formaldehyde,2013,0.451106602,0.952810932,0.092683823
DALYs (Disability-Adjusted Life Years),Male,35 to 39,Tobacco,2013,8.510468352,12.82265506,4.068923483
DALYs (Disability-Adjusted Life Years),Male,35 to 39,Alcohol use,2013,20.98087725,25.75149701,16.49836202
DALYs (Disability-Adjusted Life Years),Male,35 to 39,Occupational exposure to formaldehyde,2013,1.172992727,2.901761543,0.03958975
DALYs (Disability-Adjusted Life Years),Female,35 to 39,Tobacco,2013,0.2584731,0.452516842,0.098039314
DALYs (Disability-Adjusted Life Years),Female,35 to 39,Alcohol use,2013,1.543585738,2.316949065,0.920114936
DALYs (Disability-Adjusted Life Years),Female,35 to 39,Occupational exposure to formaldehyde,2013,0.423910907,1.110014479,0.023731316
